"sex","age","edu","marital","income","ls","trust","nofriend","smoke","alcabuse","wkabint","englang","height","weight"
"FEMALE",55,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",158,70
"MALE",74,"POST-SECONDARY OR HIGHER","MARRIED",2833,"MIXED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",174,70
"MALE",41,"VOCATIONAL/GRAMMAR","SINGLE",497,"MIXED","ONE CAN`T BE TOO CAREFUL",12,"YES","YES","NO","NONE",170,94
"MALE",36,"VOCATIONAL/GRAMMAR","MARRIED",3160,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",180,90
"FEMALE",62,"POST-SECONDARY OR HIGHER","MARRIED",1100,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",164,65
"FEMALE",36,"POST-SECONDARY OR HIGHER","MARRIED",1800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","PASSIVE",169,85
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","PASSIVE",164,60
"FEMALE",43,"SECONDARY","DIVORCED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",155,56
"MALE",56,"SECONDARY","MARRIED",2300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","YES","NO","PASSIVE",172,90
"FEMALE",77,"PRIMARY/NO EDUCATION","WIDOWED",1100,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",164,86
"FEMALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",176,60
"FEMALE",23,"VOCATIONAL/GRAMMAR","SINGLE",2300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","ACTIVE",170,59
"FEMALE",52,"SECONDARY","WIDOWED",1000,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","YES","NONE",160,72
"MALE",41,"POST-SECONDARY OR HIGHER","MARRIED",4000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","YES","ACTIVE",183,103
"FEMALE",48,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",158,62
"FEMALE",25,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",165,54
"MALE",62,"PRIMARY/NO EDUCATION","MARRIED",1400,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",165,100
"MALE",34,"VOCATIONAL/GRAMMAR","MARRIED",4000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",183,98
"FEMALE",75,"SECONDARY","MARRIED",1650,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",156,72
"MALE",47,"VOCATIONAL/GRAMMAR","MARRIED",530,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",168,97
"MALE",80,"VOCATIONAL/GRAMMAR","DIVORCED",1150,"MOSTLY DISSATISFIED","IT`S DIFFICULT TO TELL",1,"NO","NO","NO","NONE",170,86
"MALE",59,"VOCATIONAL/GRAMMAR","DIVORCED",1400,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",175,75
"FEMALE",40,"SECONDARY","MARRIED",1400,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",2,"YES","NO","NO","NONE",170,68
"MALE",72,"PRIMARY/NO EDUCATION","MARRIED",700,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",168,80
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",174,68
"MALE",40,"SECONDARY","SINGLE",780,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"YES","NO","NO","NONE",185,85
"MALE",57,"SECONDARY","MARRIED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",168,87
"FEMALE",32,"VOCATIONAL/GRAMMAR","WIDOWED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",164,90
"FEMALE",60,"SECONDARY","WIDOWED",2800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",159,68
"FEMALE",37,"VOCATIONAL/GRAMMAR","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",155,68
"FEMALE",59,"SECONDARY","WIDOWED",1000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",152,70
"FEMALE",45,"VOCATIONAL/GRAMMAR","MARRIED",1900,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",156,58
"MALE",29,"SECONDARY","SINGLE",1250,"PLEASED","IT`S DIFFICULT TO TELL",10,"YES","NO","NO","PASSIVE",180,70
"MALE",23,"SECONDARY","SINGLE",0,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","YES","ACTIVE",170,56
"MALE",23,"SECONDARY","SINGLE",1600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","ACTIVE",176,78
"FEMALE",41,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","NONE",164,64
"FEMALE",25,"POST-SECONDARY OR HIGHER","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","PASSIVE",164,55
"FEMALE",60,"VOCATIONAL/GRAMMAR","MARRIED",800,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",160,83
"FEMALE",41,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",166,74
"MALE",66,"VOCATIONAL/GRAMMAR","MARRIED",1200,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",175,106
"MALE",33,"SECONDARY","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",180,90
"FEMALE",47,"SECONDARY","SINGLE",2300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",158,58
"MALE",38,"PRIMARY/NO EDUCATION","SINGLE",600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",170,58
"FEMALE",53,"SECONDARY","MARRIED",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",157,63
"MALE",45,"VOCATIONAL/GRAMMAR","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",170,100
"MALE",21,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","YES","YES","ACTIVE",179,59
"MALE",86,"SECONDARY","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",170,60
"MALE",65,"PRIMARY/NO EDUCATION","MARRIED",1900,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",164,73
"MALE",28,"SECONDARY","MARRIED",1500,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",178,78
"FEMALE",25,"POST-SECONDARY OR HIGHER","MARRIED",100,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",172,60
"MALE",36,"VOCATIONAL/GRAMMAR","MARRIED",4000,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",186,99
"MALE",24,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",119,78
"FEMALE",20,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",14,"YES","YES","YES","ACTIVE",154,45
"MALE",52,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",178,90
"MALE",25,"SECONDARY","SINGLE",1064,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","PASSIVE",175,70
"FEMALE",71,"PRIMARY/NO EDUCATION","MARRIED",850,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",164,68
"MALE",61,"SECONDARY","MARRIED",1800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",165,60
"MALE",44,"SECONDARY","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",187,105
"FEMALE",25,"SECONDARY","SINGLE",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","ACTIVE",165,52
"MALE",60,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",176,89
"MALE",20,"PRIMARY/NO EDUCATION","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",11,"YES","NO","YES","PASSIVE",185,72
"FEMALE",45,"PRIMARY/NO EDUCATION","MARRIED",540,"MOSTLY DISSATISFIED","IT`S DIFFICULT TO TELL",4,"NO","NO","NO","NONE",164,47
"MALE",30,"PRIMARY/NO EDUCATION","SINGLE",650,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",3,"YES","NO","NO","NONE",178,80
"MALE",81,"SECONDARY","MARRIED",2121,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",170,68
"FEMALE",49,"VOCATIONAL/GRAMMAR","MARRIED",600,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",158,60
"FEMALE",22,"SECONDARY","SINGLE",0,"DELIGHTED","IT`S DIFFICULT TO TELL",20,"NO","NO","NO","ACTIVE",172,63
"FEMALE",73,"PRIMARY/NO EDUCATION","MARRIED",790,"PLEASED","ONE CAN`T BE TOO CAREFUL",17,"YES","NO","NO","NONE",158,58
"MALE",33,"SECONDARY","SINGLE",0,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",1,"NO","NO","NO","NONE",174,70
"FEMALE",31,"POST-SECONDARY OR HIGHER","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","ACTIVE",173,55
"MALE",35,"PRIMARY/NO EDUCATION","SINGLE",600,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"YES","YES","NO","NONE",180,78
"MALE",51,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",186,85
"MALE",69,"POST-SECONDARY OR HIGHER","MARRIED",1100,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","NONE",172,85
"MALE",39,"POST-SECONDARY OR HIGHER","MARRIED",3000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"YES","YES","NO","ACTIVE",182,103
"FEMALE",55,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",155,49
"MALE",48,"POST-SECONDARY OR HIGHER","MARRIED",3500,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","YES","NO","PASSIVE",176,100
"FEMALE",52,"VOCATIONAL/GRAMMAR","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",165,72
"MALE",45,"SECONDARY","MARRIED",2200,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","YES","NO","NONE",175,104
"MALE",76,"SECONDARY","WIDOWED",2600,"PLEASED","MOST PEOPLE CAN BE TRUSTED",6,"YES","NO","NO","NONE",162,72
"MALE",50,"SECONDARY","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",176,88
"MALE",42,"VOCATIONAL/GRAMMAR","SINGLE",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",168,65
"FEMALE",32,"POST-SECONDARY OR HIGHER","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","YES","PASSIVE",176,66
"MALE",62,"SECONDARY","MARRIED",1600,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",7,"NO","NO","NO","NONE",180,95
"MALE",46,"POST-SECONDARY OR HIGHER","MARRIED",2500,"PLEASED","IT`S DIFFICULT TO TELL",4,"NO","NO","NO","PASSIVE",187,82
"FEMALE",33,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","PASSIVE",164,78
"FEMALE",38,"SECONDARY","MARRIED",1700,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"YES","NO","YES","NONE",165,54
"MALE",37,"VOCATIONAL/GRAMMAR","MARRIED",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",0,"YES","NO","NO","NONE",182,110
"FEMALE",34,"SECONDARY","MARRIED",1000,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","YES","PASSIVE",152,65
"MALE",24,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",176,84
"MALE",22,"VOCATIONAL/GRAMMAR","SINGLE",1200,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",184,80
"FEMALE",85,"PRIMARY/NO EDUCATION","WIDOWED",2100,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","NONE",166,56
"FEMALE",53,"SECONDARY","MARRIED",1800,"PLEASED","IT`S DIFFICULT TO TELL",7,"YES","NO","NO","NONE",163,55
"FEMALE",23,"POST-SECONDARY OR HIGHER","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","ACTIVE",161,52
"MALE",23,"SECONDARY","SINGLE",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","ACTIVE",187,90
"MALE",35,"VOCATIONAL/GRAMMAR","MARRIED",500,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",180,85
"FEMALE",58,"SECONDARY","MARRIED",800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",164,94
"FEMALE",59,"SECONDARY","MARRIED",1000,"PLEASED","IT`S DIFFICULT TO TELL",6,"NO","NO","NO","PASSIVE",158,65
"FEMALE",41,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",165,58
"FEMALE",65,"VOCATIONAL/GRAMMAR","MARRIED",612,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","NONE",155,58
"FEMALE",53,"VOCATIONAL/GRAMMAR","MARRIED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",157,50
"MALE",59,"PRIMARY/NO EDUCATION","MARRIED",1100,"MIXED","ONE CAN`T BE TOO CAREFUL",17,"NO","NO","NO","NONE",178,80
"FEMALE",65,"POST-SECONDARY OR HIGHER","MARRIED",2200,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","NONE",158,64
"FEMALE",47,"POST-SECONDARY OR HIGHER","MARRIED",3000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",156,70
"FEMALE",72,"PRIMARY/NO EDUCATION","MARRIED",600,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",159,68
"MALE",33,"PRIMARY/NO EDUCATION","SINGLE",2800,"PLEASED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","NO","NONE",196,80
"FEMALE",31,"POST-SECONDARY OR HIGHER","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",165,64
"MALE",21,"PRIMARY/NO EDUCATION","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",183,80
"FEMALE",24,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",164,82
"FEMALE",58,"PRIMARY/NO EDUCATION","MARRIED",3600,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"YES","NO","NO","NONE",158,50
"MALE",62,"SECONDARY","SINGLE",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",180,85
"MALE",43,"PRIMARY/NO EDUCATION","MARRIED",1500,"PLEASED","IT`S DIFFICULT TO TELL",5,"YES","NO","YES","NONE",172,74
"MALE",60,"SECONDARY","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",7,"YES","NO","NO","NONE",179,83
"MALE",29,"POST-SECONDARY OR HIGHER","MARRIED",5000,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","ACTIVE",189,103
"FEMALE",71,"VOCATIONAL/GRAMMAR","WIDOWED",870,"MIXED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",165,85
"MALE",48,"VOCATIONAL/GRAMMAR","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","YES","PASSIVE",170,90
"MALE",20,"VOCATIONAL/GRAMMAR","SINGLE",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",13,"YES","YES","NO","PASSIVE",178,86
"MALE",55,"PRIMARY/NO EDUCATION","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",173,89
"FEMALE",75,"PRIMARY/NO EDUCATION","MARRIED",900,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",164,68
"FEMALE",46,"SECONDARY","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","NONE",168,80
"FEMALE",53,"SECONDARY","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",156,68
"MALE",45,"VOCATIONAL/GRAMMAR","MARRIED",530,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",168,70
"FEMALE",61,"VOCATIONAL/GRAMMAR","MARRIED",490,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",8,"NO","NO","NO","NONE",158,76
"MALE",26,"VOCATIONAL/GRAMMAR","SINGLE",520,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",176,84
"FEMALE",68,"PRIMARY/NO EDUCATION","WIDOWED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",164,77
"MALE",72,"POST-SECONDARY OR HIGHER","MARRIED",1900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","NONE",170,80
"FEMALE",28,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",165,51
"MALE",35,"VOCATIONAL/GRAMMAR","MARRIED",1700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","YES","NONE",178,80
"FEMALE",80,"PRIMARY/NO EDUCATION","MARRIED",1320,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",161,70
"FEMALE",74,"SECONDARY","MARRIED",1200,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",163,68
"MALE",26,"SECONDARY","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",183,80
"FEMALE",47,"VOCATIONAL/GRAMMAR","SINGLE",2100,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",156,55
"MALE",56,"POST-SECONDARY OR HIGHER","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",172,60
"FEMALE",49,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","YES","NO","NONE",164,60
"FEMALE",79,"PRIMARY/NO EDUCATION","WIDOWED",670,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",165,75
"FEMALE",45,"VOCATIONAL/GRAMMAR","SINGLE",900,"MIXED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",159,65
"MALE",47,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","YES","NONE",178,86
"MALE",47,"VOCATIONAL/GRAMMAR","MARRIED",2000,"MIXED","IT`S DIFFICULT TO TELL",2,"YES","NO","NO","NONE",170,55
"MALE",23,"SECONDARY","SINGLE",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","YES","NO","PASSIVE",180,87
"FEMALE",75,"PRIMARY/NO EDUCATION","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",30,"NO","NO","NO","NONE",176,90
"MALE",25,"POST-SECONDARY OR HIGHER","SINGLE",500,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","ACTIVE",185,85
"FEMALE",74,"VOCATIONAL/GRAMMAR","WIDOWED",700,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",160,65
"FEMALE",86,"PRIMARY/NO EDUCATION","WIDOWED",1050,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",175,68
"MALE",22,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",176,86
"MALE",81,"SECONDARY","MARRIED",1700,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",162,60
"MALE",17,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",179,55
"FEMALE",56,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",164,75
"MALE",59,"POST-SECONDARY OR HIGHER","MARRIED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",172,82
"FEMALE",47,"SECONDARY","DIVORCED",1450,"MIXED","IT`S DIFFICULT TO TELL",4,"NO","NO","NO","PASSIVE",156,58
"MALE",60,"SECONDARY","MARRIED",1400,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",178,90
"MALE",35,"VOCATIONAL/GRAMMAR","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","YES","NO","NONE",180,96
"FEMALE",51,"VOCATIONAL/GRAMMAR","DIVORCED",1800,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",175,95
"MALE",78,"VOCATIONAL/GRAMMAR","MARRIED",900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",163,72
"MALE",40,"VOCATIONAL/GRAMMAR","MARRIED",2200,"PLEASED","IT`S DIFFICULT TO TELL",10,"NO","YES","NO","NONE",178,85
"FEMALE",27,"SECONDARY","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","PASSIVE",170,58
"FEMALE",38,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","NONE",172,53
"FEMALE",74,"POST-SECONDARY OR HIGHER","MARRIED",1400,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",152,80
"FEMALE",24,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","YES","ACTIVE",170,55
"MALE",57,"SECONDARY","MARRIED",1200,"PLEASED","IT`S DIFFICULT TO TELL",30,"NO","NO","NO","NONE",164,80
"MALE",21,"SECONDARY","SINGLE",1100,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","ACTIVE",175,75
"MALE",60,"VOCATIONAL/GRAMMAR","WIDOWED",450,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",182,80
"FEMALE",67,"PRIMARY/NO EDUCATION","WIDOWED",600,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",165,70
"MALE",17,"PRIMARY/NO EDUCATION","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",14,"NO","NO","NO","NONE",170,60
"FEMALE",31,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",164,90
"FEMALE",30,"SECONDARY","SINGLE",1000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","PASSIVE",154,58
"MALE",74,"SECONDARY","DIVORCED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",170,78
"MALE",41,"VOCATIONAL/GRAMMAR","SINGLE",511,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","YES","NO","NONE",176,70
"FEMALE",82,"PRIMARY/NO EDUCATION","WIDOWED",1800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",150,80
"MALE",63,"PRIMARY/NO EDUCATION","MARRIED",855,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",160,59
"FEMALE",60,"PRIMARY/NO EDUCATION","MARRIED",1000,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",155,77
"FEMALE",23,"VOCATIONAL/GRAMMAR","MARRIED",470,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"YES","NO","NO","NONE",164,62
"FEMALE",23,"SECONDARY","SINGLE",3000,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",2,"YES","YES","YES","ACTIVE",172,55
"MALE",58,"SECONDARY","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",168,84
