"sex","age","edu","marital","income","ls","trust","nofriend","smoke","alcabuse","wkabint","englang","height","weight"
"MALE",30,"SECONDARY","SINGLE",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",172,70
"FEMALE",45,"SECONDARY","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",176,86
"FEMALE",53,"SECONDARY","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",160,65
"FEMALE",54,"PRIMARY/NO EDUCATION","MARRIED",1000,"MIXED","IT`S DIFFICULT TO TELL",8,"NO","NO","NO","NONE",165,60
"MALE",86,"PRIMARY/NO EDUCATION","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",175,85
"MALE",57,"SECONDARY","MARRIED",900,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","ACTIVE",176,100
"MALE",25,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","YES","PASSIVE",174,110
"FEMALE",54,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","NONE",151,94
"FEMALE",71,"POST-SECONDARY OR HIGHER","WIDOWED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","PASSIVE",155,70
"FEMALE",23,"VOCATIONAL/GRAMMAR","MARRIED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","YES","NONE",158,64
"MALE",82,"POST-SECONDARY OR HIGHER","MARRIED",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",175,90
"MALE",34,"SECONDARY","SINGLE",1690,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","PASSIVE",170,95
"FEMALE",73,"SECONDARY","WIDOWED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",165,65
"MALE",54,"POST-SECONDARY OR HIGHER","MARRIED",1600,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","PASSIVE",177,91
"FEMALE",19,"POST-SECONDARY OR HIGHER","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","PASSIVE",170,65
"MALE",26,"PRIMARY/NO EDUCATION","SINGLE",860,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",174,70
"FEMALE",28,"SECONDARY","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",1,"YES","NO","NO","ACTIVE",165,53
"FEMALE",66,"SECONDARY","WIDOWED",1700,"PLEASED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","NONE",163,75
"FEMALE",33,"POST-SECONDARY OR HIGHER","SINGLE",700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",165,50
"MALE",29,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",168,80
"FEMALE",25,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",160,52
"FEMALE",42,"VOCATIONAL/GRAMMAR","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","YES","NO","NONE",161,72
"MALE",50,"POST-SECONDARY OR HIGHER","MARRIED",2200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","YES","NO","PASSIVE",170,59
"MALE",81,"PRIMARY/NO EDUCATION","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",165,100
"FEMALE",57,"PRIMARY/NO EDUCATION","MARRIED",400,"MOSTLY DISSATISFIED","MOST PEOPLE CAN BE TRUSTED",0,"NO","NO","NO","PASSIVE",162,70
"MALE",30,"VOCATIONAL/GRAMMAR","SINGLE",1100,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","NONE",188,102
"FEMALE",60,"SECONDARY","MARRIED",2000,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","NONE",160,65
"MALE",71,"PRIMARY/NO EDUCATION","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",182,78
"MALE",20,"VOCATIONAL/GRAMMAR","SINGLE",1000,"PLEASED","IT`S DIFFICULT TO TELL",10,"YES","NO","YES","ACTIVE",186,65
"MALE",35,"SECONDARY","MARRIED",3000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","NONE",170,69
"FEMALE",51,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",152,54
"FEMALE",47,"POST-SECONDARY OR HIGHER","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",166,86
"FEMALE",35,"POST-SECONDARY OR HIGHER","SINGLE",303,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",20,"NO","YES","NO","PASSIVE",160,80
"MALE",34,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY DISSATISFIED","IT`S DIFFICULT TO TELL",3,"NO","YES","YES","PASSIVE",170,80
"MALE",23,"SECONDARY","SINGLE",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","ACTIVE",176,70
"MALE",56,"VOCATIONAL/GRAMMAR","MARRIED",850,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",162,90
"FEMALE",35,"VOCATIONAL/GRAMMAR","MARRIED",1000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","NONE",165,53
"FEMALE",56,"VOCATIONAL/GRAMMAR","WIDOWED",1200,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","YES","NONE",168,46
"FEMALE",33,"VOCATIONAL/GRAMMAR","MARRIED",1229,"PLEASED","IT`S DIFFICULT TO TELL",4,"NO","NO","NO","NONE",166,59
"FEMALE",60,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",160,74
"MALE",76,"PRIMARY/NO EDUCATION","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",177,82
"MALE",57,"SECONDARY","MARRIED",697,"PLEASED","IT`S DIFFICULT TO TELL",20,"YES","NO","YES","NONE",177,95
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",2000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","ACTIVE",183,70
"FEMALE",22,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",163,80
"MALE",19,"SECONDARY","SINGLE",650,"PLEASED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","ACTIVE",190,90
"MALE",38,"POST-SECONDARY OR HIGHER","MARRIED",2800,"PLEASED","IT`S DIFFICULT TO TELL",6,"NO","YES","NO","PASSIVE",165,70
"FEMALE",81,"PRIMARY/NO EDUCATION","WIDOWED",1620,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",160,106
"MALE",22,"SECONDARY","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",182,76
"FEMALE",62,"PRIMARY/NO EDUCATION","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",160,85
"MALE",43,"VOCATIONAL/GRAMMAR","MARRIED",1650,"PLEASED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",175,74
"MALE",59,"POST-SECONDARY OR HIGHER","MARRIED",3500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",174,89
"MALE",23,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",167,82
"MALE",43,"VOCATIONAL/GRAMMAR","MARRIED",3000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",7,"NO","NO","NO","NONE",178,90
"MALE",17,"VOCATIONAL/GRAMMAR","SINGLE",270,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","ACTIVE",170,80
"FEMALE",60,"SECONDARY","MARRIED",540,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",156,60
"MALE",28,"VOCATIONAL/GRAMMAR","MARRIED",650,"PLEASED","ONE CAN`T BE TOO CAREFUL",43,"NO","NO","NO","NONE",182,100
"MALE",51,"VOCATIONAL/GRAMMAR","MARRIED",4500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",175,97
"FEMALE",35,"SECONDARY","DIVORCED",950,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",170,52
"FEMALE",58,"SECONDARY","MARRIED",1580,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",160,67
"FEMALE",18,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","ACTIVE",175,58
"FEMALE",64,"SECONDARY","MARRIED",1700,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",160,55
"FEMALE",61,"SECONDARY","MARRIED",2000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","NO","NONE",164,73
"FEMALE",63,"PRIMARY/NO EDUCATION","WIDOWED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",156,65
"MALE",32,"VOCATIONAL/GRAMMAR","MARRIED",3500,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",185,74
"MALE",32,"PRIMARY/NO EDUCATION","MARRIED",680,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",185,86
"MALE",20,"SECONDARY","SINGLE",1300,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","ACTIVE",189,100
"FEMALE",55,"VOCATIONAL/GRAMMAR","WIDOWED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",158,95
"FEMALE",21,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","ACTIVE",160,50
"FEMALE",71,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",165,70
"MALE",80,"PRIMARY/NO EDUCATION","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",184,82
"FEMALE",21,"VOCATIONAL/GRAMMAR","SINGLE",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","ACTIVE",165,55
"MALE",25,"SECONDARY","SINGLE",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","ACTIVE",175,55
"FEMALE",45,"SECONDARY","MARRIED",500,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",155,60
"MALE",21,"VOCATIONAL/GRAMMAR","SINGLE",2100,"UNHAPPY","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","PASSIVE",166,55
"FEMALE",20,"SECONDARY","SINGLE",968,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","YES","ACTIVE",170,75
"MALE",75,"SECONDARY","MARRIED",2900,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","NONE",170,108
"MALE",18,"VOCATIONAL/GRAMMAR","SINGLE",1100,"PLEASED","IT`S DIFFICULT TO TELL",5,"YES","NO","NO","ACTIVE",180,98
"FEMALE",64,"PRIMARY/NO EDUCATION","MARRIED",0,"PLEASED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","NONE",158,70
"MALE",52,"VOCATIONAL/GRAMMAR","MARRIED",2000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",5,"YES","NO","NO","NONE",175,90
"MALE",52,"PRIMARY/NO EDUCATION","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","PASSIVE",176,89
"FEMALE",44,"SECONDARY","MARRIED",1800,"PLEASED","IT`S DIFFICULT TO TELL",3,"NO","NO","NO","PASSIVE",176,75
"MALE",69,"POST-SECONDARY OR HIGHER","MARRIED",1600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","YES","NO","NONE",176,90
"FEMALE",68,"POST-SECONDARY OR HIGHER","MARRIED",600,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",160,59
"MALE",56,"VOCATIONAL/GRAMMAR","MARRIED",1400,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",165,90
"MALE",26,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",176,100
"MALE",60,"PRIMARY/NO EDUCATION","MARRIED",1200,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"YES","YES","NO","NONE",164,97
"FEMALE",38,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",156,74
"FEMALE",40,"SECONDARY","MARRIED",700,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",161,66
"FEMALE",73,"VOCATIONAL/GRAMMAR","WIDOWED",1000,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",158,65
"FEMALE",67,"POST-SECONDARY OR HIGHER","WIDOWED",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",162,89
"MALE",78,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",6,"NO","NO","NO","NONE",165,66
"MALE",24,"SECONDARY","SINGLE",940,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","ACTIVE",175,90
"FEMALE",47,"VOCATIONAL/GRAMMAR","MARRIED",182,"UNHAPPY","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","NONE",158,64
"FEMALE",41,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","MOST PEOPLE CAN BE TRUSTED",20,"NO","NO","NO","NONE",162,52
"FEMALE",63,"VOCATIONAL/GRAMMAR","MARRIED",1358,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",160,70
"MALE",22,"VOCATIONAL/GRAMMAR","SINGLE",540,"MOSTLY DISSATISFIED","IT`S DIFFICULT TO TELL",1,"NO","YES","YES","NONE",180,100
"FEMALE",83,"PRIMARY/NO EDUCATION","DIVORCED",2400,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",155,70
"FEMALE",64,"VOCATIONAL/GRAMMAR","WIDOWED",1300,"DELIGHTED","IT`S DIFFICULT TO TELL",8,"NO","NO","NO","NONE",160,57
"FEMALE",22,"POST-SECONDARY OR HIGHER","DIVORCED",510,"PLEASED","IT`S DIFFICULT TO TELL",20,"NO","NO","NO","PASSIVE",163,60
"MALE",74,"PRIMARY/NO EDUCATION","MARRIED",5000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",168,90
"FEMALE",37,"SECONDARY","SINGLE",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","ACTIVE",164,64
"MALE",39,"SECONDARY","MARRIED",5000,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",164,78
"FEMALE",37,"POST-SECONDARY OR HIGHER","MARRIED",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",170,88
"MALE",47,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",4,"YES","NO","NO","NONE",178,90
"MALE",45,"PRIMARY/NO EDUCATION","MARRIED",1260,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"YES","NO","NO","NONE",189,96
"MALE",60,"PRIMARY/NO EDUCATION","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",164,62
"MALE",22,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","YES","PASSIVE",176,89
"FEMALE",49,"PRIMARY/NO EDUCATION","WIDOWED",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",167,74
"MALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",178,64
"FEMALE",60,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","YES","NO","NONE",148,76
"FEMALE",48,"SECONDARY","SINGLE",700,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",160,46
"FEMALE",57,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",12,"YES","NO","NO","NONE",158,65
"FEMALE",25,"VOCATIONAL/GRAMMAR","SINGLE",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",176,50
"MALE",65,"VOCATIONAL/GRAMMAR","MARRIED",3000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",5,"YES","NO","NO","NONE",176,94
"MALE",46,"SECONDARY","MARRIED",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",183,90
"MALE",63,"PRIMARY/NO EDUCATION","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"YES","NO","NO","NONE",175,80
"MALE",41,"VOCATIONAL/GRAMMAR","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",185,75
"FEMALE",69,"PRIMARY/NO EDUCATION","DIVORCED",1520,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",3,"YES","NO","NO","NONE",158,62
"FEMALE",20,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","ACTIVE",176,70
"MALE",32,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",164,63
"MALE",82,"VOCATIONAL/GRAMMAR","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",11,"NO","NO","NO","NONE",182,95
"FEMALE",58,"POST-SECONDARY OR HIGHER","MARRIED",2600,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",155,50
"MALE",41,"PRIMARY/NO EDUCATION","SINGLE",1000,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","YES","NONE",168,63
"MALE",52,"VOCATIONAL/GRAMMAR","MARRIED",1700,"MIXED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","NONE",182,73
"MALE",26,"VOCATIONAL/GRAMMAR","SINGLE",700,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"YES","YES","NO","NONE",178,60
"MALE",51,"SECONDARY","MARRIED",2500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"YES","YES","NO","PASSIVE",181,100
"MALE",60,"POST-SECONDARY OR HIGHER","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",176,87
"FEMALE",43,"PRIMARY/NO EDUCATION","DIVORCED",3600,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","NONE",155,52
"FEMALE",86,"PRIMARY/NO EDUCATION","WIDOWED",600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",158,80
"FEMALE",80,"PRIMARY/NO EDUCATION","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",158,58
"MALE",24,"SECONDARY","SINGLE",2800,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",4,"NO","NO","NO","ACTIVE",182,78
"MALE",31,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",12,"NO","NO","NO","ACTIVE",194,72
"MALE",61,"SECONDARY","MARRIED",2200,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"YES","NO","NO","PASSIVE",171,98
"FEMALE",49,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","PASSIVE",164,72
"MALE",39,"VOCATIONAL/GRAMMAR","MARRIED",750,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",175,105
"FEMALE",58,"VOCATIONAL/GRAMMAR","MARRIED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",158,80
"FEMALE",24,"VOCATIONAL/GRAMMAR","SINGLE",700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",176,73
"FEMALE",59,"POST-SECONDARY OR HIGHER","MARRIED",5000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",164,66
"FEMALE",24,"VOCATIONAL/GRAMMAR","SINGLE",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",162,70
"MALE",61,"SECONDARY","MARRIED",2800,"PLEASED","ONE CAN`T BE TOO CAREFUL",14,"NO","NO","NO","NONE",164,64
"FEMALE",55,"SECONDARY","DIVORCED",1500,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",162,62
"MALE",66,"SECONDARY","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",186,80
"MALE",82,"VOCATIONAL/GRAMMAR","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"YES","NO","NO","NONE",164,87
"MALE",56,"POST-SECONDARY OR HIGHER","MARRIED",1400,"MIXED","ONE CAN`T BE TOO CAREFUL",99,"NO","YES","NO","NONE",184,75
"FEMALE",80,"PRIMARY/NO EDUCATION","WIDOWED",1300,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",152,67
"FEMALE",87,"VOCATIONAL/GRAMMAR","WIDOWED",1040,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",176,80
"MALE",33,"VOCATIONAL/GRAMMAR","MARRIED",940,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"YES","NO","NO","PASSIVE",182,98
"FEMALE",51,"PRIMARY/NO EDUCATION","WIDOWED",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",152,73
"FEMALE",56,"SECONDARY","MARRIED",1100,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","PASSIVE",167,54
"MALE",50,"VOCATIONAL/GRAMMAR","MARRIED",900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",166,86
"MALE",20,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",185,78
"FEMALE",21,"POST-SECONDARY OR HIGHER","SINGLE",0,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","PASSIVE",158,65
"MALE",65,"VOCATIONAL/GRAMMAR","MARRIED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",15,"YES","NO","NO","NONE",172,85
"MALE",31,"SECONDARY","SINGLE",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",174,83
"FEMALE",53,"VOCATIONAL/GRAMMAR","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",160,56
"FEMALE",85,"PRIMARY/NO EDUCATION","WIDOWED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",165,60
"FEMALE",56,"PRIMARY/NO EDUCATION","MARRIED",700,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",160,60
"MALE",69,"SECONDARY","WIDOWED",2300,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",176,70
"FEMALE",39,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",164,55
"MALE",66,"VOCATIONAL/GRAMMAR","MARRIED",100,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",15,"NO","NO","NO","NONE",168,82
"MALE",73,"SECONDARY","MARRIED",1980,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",175,92
"FEMALE",61,"PRIMARY/NO EDUCATION","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",176,87
"FEMALE",41,"POST-SECONDARY OR HIGHER","MARRIED",800,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",158,52
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",1100,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","YES","NONE",172,57
"FEMALE",39,"VOCATIONAL/GRAMMAR","MARRIED",1150,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",176,68
"FEMALE",40,"POST-SECONDARY OR HIGHER","SINGLE",820,"PLEASED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","ACTIVE",163,60
"MALE",66,"SECONDARY","MARRIED",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",165,80
"FEMALE",49,"VOCATIONAL/GRAMMAR","MARRIED",150,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",150,72
"MALE",41,"VOCATIONAL/GRAMMAR","SINGLE",968,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",181,84
