"sex","age","edu","marital","income","ls","trust","nofriend","smoke","alcabuse","wkabint","englang","height","weight"
"MALE",42,"VOCATIONAL/GRAMMAR","SINGLE",497,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",182,75
"FEMALE",36,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","PASSIVE",167,56
"MALE",42,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","YES","YES","ACTIVE",176,98
"FEMALE",59,"SECONDARY","WIDOWED",690,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",164,93
"FEMALE",74,"PRIMARY/NO EDUCATION","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",160,78
"MALE",62,"PRIMARY/NO EDUCATION","MARRIED",1900,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",185,115
"FEMALE",72,"PRIMARY/NO EDUCATION","MARRIED",1120,"PLEASED","MOST PEOPLE CAN BE TRUSTED",1,"NO","NO","NO","NONE",163,68
"MALE",24,"SECONDARY","SINGLE",1800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","PASSIVE",176,85
"FEMALE",47,"SECONDARY","WIDOWED",1700,"PLEASED","IT`S DIFFICULT TO TELL",3,"NO","NO","NO","NONE",164,65
"MALE",57,"VOCATIONAL/GRAMMAR","DIVORCED",1600,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",180,80
"MALE",53,"SECONDARY","MARRIED",2500,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",178,100
"FEMALE",79,"PRIMARY/NO EDUCATION","WIDOWED",1000,"MIXED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","NONE",158,58
"FEMALE",47,"POST-SECONDARY OR HIGHER","DIVORCED",1800,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","PASSIVE",160,58
"FEMALE",25,"SECONDARY","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",166,60
"MALE",27,"POST-SECONDARY OR HIGHER","MARRIED",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",183,60
"MALE",36,"POST-SECONDARY OR HIGHER","SINGLE",4000,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","ACTIVE",175,81
"FEMALE",45,"VOCATIONAL/GRAMMAR","MARRIED",1400,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",163,57
"MALE",55,"POST-SECONDARY OR HIGHER","MARRIED",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",180,80
"MALE",55,"VOCATIONAL/GRAMMAR","MARRIED",1720,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",174,87
"MALE",80,"POST-SECONDARY OR HIGHER","MARRIED",1100,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",180,80
"FEMALE",54,"SECONDARY","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",163,98
"FEMALE",22,"SECONDARY","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",8,"NO","NO","NO","ACTIVE",171,54
"FEMALE",34,"POST-SECONDARY OR HIGHER","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","YES","PASSIVE",163,80
"MALE",39,"POST-SECONDARY OR HIGHER","MARRIED",5000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",8,"YES","NO","NO","ACTIVE",189,145
"FEMALE",61,"SECONDARY","MARRIED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",162,68
"FEMALE",36,"POST-SECONDARY OR HIGHER","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","ACTIVE",164,57
"FEMALE",52,"PRIMARY/NO EDUCATION","DIVORCED",1800,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",162,65
"FEMALE",63,"SECONDARY","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","NONE",162,60
"MALE",42,"SECONDARY","SINGLE",780,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","PASSIVE",183,132
"MALE",65,"VOCATIONAL/GRAMMAR","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",180,85
"FEMALE",92,"PRIMARY/NO EDUCATION","WIDOWED",850,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",170,68
"FEMALE",52,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",158,45
"MALE",45,"SECONDARY","MARRIED",2500,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","YES","NO","NONE",184,103
"FEMALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",160,55
"MALE",22,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",177,59
"MALE",38,"VOCATIONAL/GRAMMAR","MARRIED",2200,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",176,75
"MALE",57,"VOCATIONAL/GRAMMAR","MARRIED",700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",170,95
"MALE",42,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",189,105
"FEMALE",25,"POST-SECONDARY OR HIGHER","MARRIED",750,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",156,56
"FEMALE",24,"SECONDARY","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","PASSIVE",164,59
"FEMALE",74,"PRIMARY/NO EDUCATION","WIDOWED",1070,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",160,80
"FEMALE",30,"SECONDARY","MARRIED",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",172,75
"MALE",64,"VOCATIONAL/GRAMMAR","MARRIED",1500,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",175,72
"FEMALE",57,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",166,75
"FEMALE",64,"SECONDARY","SINGLE",1260,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",15,"NO","NO","NO","NONE",160,80
"FEMALE",24,"SECONDARY","SINGLE",1050,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","ACTIVE",171,59
"MALE",24,"SECONDARY","SINGLE",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",187,70
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",15,"NO","NO","YES","PASSIVE",180,65
"FEMALE",34,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","ACTIVE",177,62
"FEMALE",78,"PRIMARY/NO EDUCATION","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",162,70
"MALE",55,"SECONDARY","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",172,99
"MALE",42,"VOCATIONAL/GRAMMAR","MARRIED",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","PASSIVE",180,80
"MALE",43,"PRIMARY/NO EDUCATION","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","YES","NO","NONE",170,80
"FEMALE",75,"SECONDARY","MARRIED",1500,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","NONE",158,68
"FEMALE",73,"VOCATIONAL/GRAMMAR","WIDOWED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",158,70
"FEMALE",47,"POST-SECONDARY OR HIGHER","DIVORCED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","ACTIVE",169,60
"MALE",64,"SECONDARY","MARRIED",2000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","NO","NONE",170,71
"FEMALE",69,"POST-SECONDARY OR HIGHER","WIDOWED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",165,66
"MALE",57,"VOCATIONAL/GRAMMAR","MARRIED",360,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",164,76
"MALE",65,"POST-SECONDARY OR HIGHER","MARRIED",2700,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",173,82
"FEMALE",81,"POST-SECONDARY OR HIGHER","MARRIED",1400,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",162,62
"FEMALE",50,"VOCATIONAL/GRAMMAR","MARRIED",1280,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","NONE",168,85
"MALE",35,"POST-SECONDARY OR HIGHER","MARRIED",3500,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",170,70
"FEMALE",54,"VOCATIONAL/GRAMMAR","MARRIED",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",167,55
"FEMALE",38,"PRIMARY/NO EDUCATION","MARRIED",0,"MIXED","IT`S DIFFICULT TO TELL",0,"YES","NO","NO","NONE",160,45
"FEMALE",37,"POST-SECONDARY OR HIGHER","MARRIED",2200,"MIXED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","ACTIVE",160,72
"MALE",30,"POST-SECONDARY OR HIGHER","SINGLE",1800,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","PASSIVE",178,82
"FEMALE",58,"VOCATIONAL/GRAMMAR","MARRIED",900,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",164,84
"MALE",60,"SECONDARY","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",178,95
"MALE",84,"SECONDARY","WIDOWED",2121,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",170,75
"MALE",56,"SECONDARY","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",172,72
"FEMALE",57,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","PASSIVE",158,68
"MALE",52,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",170,75
"FEMALE",35,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",168,78
"FEMALE",62,"PRIMARY/NO EDUCATION","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",176,69
"MALE",63,"PRIMARY/NO EDUCATION","SINGLE",500,"MIXED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","NONE",165,64
"FEMALE",38,"SECONDARY","MARRIED",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",170,70
"FEMALE",50,"PRIMARY/NO EDUCATION","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",169,70
"MALE",26,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",195,85
"FEMALE",42,"VOCATIONAL/GRAMMAR","DIVORCED",600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",150,60
"MALE",21,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",180,87
"MALE",46,"VOCATIONAL/GRAMMAR","MARRIED",2000,"MIXED","IT`S DIFFICULT TO TELL",10,"YES","NO","NO","NONE",171,70
"MALE",63,"SECONDARY","MARRIED",4000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",12,"NO","NO","NO","NONE",174,102
"FEMALE",60,"PRIMARY/NO EDUCATION","MARRIED",700,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"NO","YES","NO","NONE",160,60
"FEMALE",29,"POST-SECONDARY OR HIGHER","SINGLE",2000,"UNHAPPY","MOST PEOPLE CAN BE TRUSTED",7,"NO","NO","NO","ACTIVE",167,59
"FEMALE",52,"VOCATIONAL/GRAMMAR","MARRIED",250,"MIXED","IT`S DIFFICULT TO TELL",4,"YES","NO","NO","NONE",160,62
"FEMALE",73,"POST-SECONDARY OR HIGHER","MARRIED",2050,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","PASSIVE",159,50
"MALE",48,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",14,"NO","NO","NO","NONE",182,95
"FEMALE",20,"SECONDARY","SINGLE",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",165,77
"MALE",25,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",176,108
"FEMALE",56,"VOCATIONAL/GRAMMAR","MARRIED",1100,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",156,58
"FEMALE",41,"VOCATIONAL/GRAMMAR","MARRIED",1200,"PLEASED","MOST PEOPLE CAN BE TRUSTED",14,"YES","NO","NO","NONE",162,75
"MALE",50,"SECONDARY","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",170,86
"FEMALE",52,"VOCATIONAL/GRAMMAR","WIDOWED",588,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",156,68
"FEMALE",43,"POST-SECONDARY OR HIGHER","MARRIED",1800,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",168,55
"MALE",47,"POST-SECONDARY OR HIGHER","SINGLE",6000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",30,"YES","NO","NO","ACTIVE",182,90
"FEMALE",32,"POST-SECONDARY OR HIGHER","MARRIED",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",164,58
"FEMALE",33,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",165,85
"FEMALE",31,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","PASSIVE",160,74
"FEMALE",37,"POST-SECONDARY OR HIGHER","MARRIED",5000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","PASSIVE",162,55
"FEMALE",74,"POST-SECONDARY OR HIGHER","MARRIED",700,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","NONE",165,70
"MALE",53,"VOCATIONAL/GRAMMAR","DIVORCED",1400,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",184,84
"MALE",22,"SECONDARY","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",175,77
"FEMALE",23,"SECONDARY","SINGLE",460,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","YES","ACTIVE",163,54
"FEMALE",76,"PRIMARY/NO EDUCATION","WIDOWED",1000,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",155,60
"MALE",29,"SECONDARY","MARRIED",1100,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","YES","NONE",178,100
"MALE",33,"SECONDARY","SINGLE",2800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",180,100
"MALE",59,"VOCATIONAL/GRAMMAR","MARRIED",760,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",180,118
"FEMALE",32,"POST-SECONDARY OR HIGHER","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","PASSIVE",168,65
"FEMALE",69,"SECONDARY","MARRIED",1500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","NO","NONE",165,88
"MALE",77,"VOCATIONAL/GRAMMAR","MARRIED",1400,"PLEASED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",165,85
"MALE",59,"PRIMARY/NO EDUCATION","MARRIED",1500,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",171,72
"MALE",21,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","YES","YES","PASSIVE",189,70
"MALE",60,"VOCATIONAL/GRAMMAR","MARRIED",600,"UNHAPPY","IT`S DIFFICULT TO TELL",1,"NO","NO","NO","NONE",168,72
"MALE",65,"PRIMARY/NO EDUCATION","MARRIED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",153,80
"FEMALE",92,"PRIMARY/NO EDUCATION","WIDOWED",1300,"MIXED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",158,62
"MALE",51,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",178,85
"FEMALE",58,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",170,83
"MALE",39,"VOCATIONAL/GRAMMAR","MARRIED",3000,"MIXED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",180,90
"FEMALE",80,"PRIMARY/NO EDUCATION","WIDOWED",1000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",150,60
"MALE",55,"VOCATIONAL/GRAMMAR","MARRIED",700,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",3,"NO","NO","NO","NONE",169,82
"FEMALE",53,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",163,58
"FEMALE",27,"POST-SECONDARY OR HIGHER","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",172,75
"MALE",36,"VOCATIONAL/GRAMMAR","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",193,100
"FEMALE",72,"SECONDARY","MARRIED",1100,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",168,58
"FEMALE",74,"SECONDARY","MARRIED",1650,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",156,85
"FEMALE",65,"PRIMARY/NO EDUCATION","MARRIED",740,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",160,73
"FEMALE",31,"VOCATIONAL/GRAMMAR","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",160,60
"FEMALE",58,"VOCATIONAL/GRAMMAR","MARRIED",1110,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",3,"NO","YES","NO","NONE",168,80
"FEMALE",74,"PRIMARY/NO EDUCATION","MARRIED",790,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",160,82
"FEMALE",55,"SECONDARY","DIVORCED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",160,75
"FEMALE",32,"VOCATIONAL/GRAMMAR","SINGLE",678,"MIXED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","NONE",162,80
"MALE",26,"SECONDARY","MARRIED",3000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","PASSIVE",176,85
"FEMALE",53,"VOCATIONAL/GRAMMAR","MARRIED",5000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","YES","NONE",158,52
"MALE",61,"SECONDARY","WIDOWED",900,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","YES","NO","NONE",178,83
"FEMALE",22,"SECONDARY","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",7,"NO","NO","YES","ACTIVE",174,54
"FEMALE",28,"POST-SECONDARY OR HIGHER","SINGLE",3200,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",3,"YES","NO","NO","NONE",173,63
"MALE",66,"VOCATIONAL/GRAMMAR","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"YES","YES","NO","NONE",170,102
"FEMALE",55,"POST-SECONDARY OR HIGHER","MARRIED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",14,"NO","NO","NO","NONE",161,58
"FEMALE",74,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",162,62
"FEMALE",78,"POST-SECONDARY OR HIGHER","SINGLE",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",158,57
"MALE",54,"VOCATIONAL/GRAMMAR","MARRIED",150,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",176,76
"FEMALE",58,"PRIMARY/NO EDUCATION","WIDOWED",1111,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",176,75
"MALE",58,"POST-SECONDARY OR HIGHER","MARRIED",5000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",15,"NO","YES","NO","NONE",162,103
"FEMALE",49,"POST-SECONDARY OR HIGHER","MARRIED",1800,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",167,67
"MALE",51,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","IT`S DIFFICULT TO TELL",6,"NO","NO","NO","NONE",188,105
"FEMALE",34,"SECONDARY","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",162,56
"FEMALE",42,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",160,80
"FEMALE",66,"VOCATIONAL/GRAMMAR","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",165,69
"MALE",59,"SECONDARY","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"YES","NO","NO","NONE",177,95
"FEMALE",74,"PRIMARY/NO EDUCATION","MARRIED",700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",164,60
"FEMALE",52,"VOCATIONAL/GRAMMAR","DIVORCED",740,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",162,65
"FEMALE",71,"SECONDARY","WIDOWED",900,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",163,70
"FEMALE",51,"SECONDARY","MARRIED",2000,"PLEASED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","PASSIVE",164,64
"MALE",53,"PRIMARY/NO EDUCATION","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",176,80
"MALE",39,"SECONDARY","MARRIED",2200,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",187,92
"MALE",41,"VOCATIONAL/GRAMMAR","SINGLE",200,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"YES","YES","NO","NONE",170,80
"FEMALE",23,"SECONDARY","SINGLE",1500,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",2,"YES","YES","YES","ACTIVE",172,55
"MALE",55,"VOCATIONAL/GRAMMAR","MARRIED",1000,"TERRIBLE","IT`S DIFFICULT TO TELL",10,"NO","NO","YES","NONE",176,90
"FEMALE",63,"SECONDARY","MARRIED",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",9,"NO","NO","NO","NONE",164,69
"FEMALE",81,"PRIMARY/NO EDUCATION","WIDOWED",1200,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",158,72
"MALE",73,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",13,"NO","NO","NO","NONE",172,85
"MALE",50,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",177,75
"FEMALE",55,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",160,60
"FEMALE",20,"SECONDARY","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",2,"YES","NO","YES","PASSIVE",170,60
"FEMALE",65,"SECONDARY","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",164,60
"MALE",65,"POST-SECONDARY OR HIGHER","MARRIED",2450,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",170,70
"MALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","ACTIVE",183,79
"FEMALE",60,"SECONDARY","WIDOWED",2800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",158,68
"MALE",38,"POST-SECONDARY OR HIGHER","MARRIED",4771,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",172,112
